gene	uniprot	padj	baseMean	stat	log2FoldChange	description
LOC128214097	R1A	3.52864113759931e-161	26152.929716456	27.423107403403	8.39706363298922	glutamic acid-rich protein-like
LOC128219888	NA	1.66095880183747e-98	7934.94732336943	21.4737744419419	5.72003474999214	uncharacterized LOC128219888
LOC128240628	NA	2.29066854381502e-93	107913.71256039	20.9060113012278	6.94687890607617	uncharacterized LOC128240628
LOC128244660	NA	6.95838730226527e-86	9915.45822820584	20.0436213282066	4.88818648839889	uncharacterized LOC128244660
LOC128206069	NA	9.07370828897348e-85	2824.60797837426	19.9095081239998	6.30207410045479	multiple epidermal growth factor-like domains protein 10
LOC128242530	NA	6.20309602884363e-78	4637.55404090964	19.0943661828458	7.75663558905001	uncharacterized LOC128242530
LOC128218401	NA	2.08551015562433e-77	7192.8801422545	19.0263709889521	5.35021282555636	uncharacterized LOC128218401
LOC128210266	CP2D4	9.46844479882753e-77	19285.4196694958	18.9426917975202	4.51080307756756	cytochrome P450 2D4-like
LOC128216885	NA	2.83568764223796e-68	25745.3237768135	17.8778978571769	5.13928818611331	coadhesin-like
LOC128229195	NA	2.25377905754815e-67	6680.61175521775	17.7549094076664	8.76940427097306	uncharacterized LOC128229195
LOC128243482	CD63	5.30355833464868e-66	5683.60642880976	17.5703844618241	4.51832809384869	CD63 antigen-like
LOC128222960	CHSTA	6.44705266219505e-61	4887.82960519331	16.8845481344686	7.36636040095449	uncharacterized LOC128222960
LOC128231706	NA	7.91896034661724e-61	3488.16425384175	16.8697814537697	5.85177453236613	uncharacterized LOC128231706
LOC128209625	CRAC1	2.97835668533806e-60	4161.00334894721	16.7888227029231	7.99276526026612	cartilage acidic protein 1-like
LOC128231175	TRI33	3.43478006126529e-58	7163.63965185825	16.4998019131449	6.82085456642741	uncharacterized LOC128231175
LOC128238960	FABG	1.93783811915053e-57	1902.08088220446	16.3926966212988	4.62409239441946	3-oxoacyl-[acyl-carrier-protein] reductase FabG-like
LOC128218292	POL5	8.25124863858972e-54	1307.10736660888	15.8701289664148	5.79458565714814	uncharacterized LOC128218292
LOC128224427	NA	1.56514348187748e-52	1741.73831023666	15.6802498001136	5.77790187368572	uncharacterized LOC128224427
LOC128202891	LRRK2	2.67477316527462e-52	2586.17972315478	15.6442155753135	5.03225606227619	uncharacterized LOC128202891
LOC128227723	MALT1	1.00633618105864e-51	4339.40472717042	15.5577215762114	3.92706149491159	mucosa-associated lymphoid tissue lymphoma translocation protein 1-like
LOC128205059	NA	1.97807191719622e-48	5335.77572809935	15.0607320570062	5.8557949624492	uncharacterized LOC128205059
LOC128219560	W11B2	1.20820749403238e-46	9161.09240724446	14.7827627774534	10.8103599903349	protein Wnt-11b-2-like
LOC128217462	HS12B	3.40222846541232e-46	1026.88605566701	14.7077395389029	5.05977386897471	heat shock 70 kDa protein 12B-like
LOC128218783	EFHC2	2.15218047157502e-44	1412.34725935104	14.4194711784916	4.6158775897451	EF-hand domain-containing family member C2-like
LOC128207394	FBX6	6.83863471741684e-44	1794.59614054424	14.3363692333245	6.19169000077776	F-box only protein 6-like
LOC128243507	HYUA	1.29021928624714e-43	2307.18257423615	14.287834834907	5.55206344559419	uncharacterized LOC128243507
LOC128242840	TRI45	3.87568601962454e-43	1677.51358405748	14.2082180792939	6.77366034240212	tripartite motif-containing protein 45-like
LOC128229968	BGBP	8.66238163998707e-42	1482.69348602358	13.9875629445197	5.32794016618084	beta-1%2C3-glucan-binding protein-like
LOC128222114	Y0266	1.39638144322004e-41	3400.56652731621	13.952199602068	4.15521748733312	protein Daple-like
LOC128206740	SORCN	1.55767469110148e-41	1253.88340326995	13.9430687372003	4.89595893400285	sorcin-like
LOC128232783	CCD42	6.95543051150336e-40	1757.48773332416	13.6641290901235	3.65089305551484	coiled-coil domain-containing protein 42 homolog
LOC128214780	NA	2.08265018670755e-39	1329.63378512952	13.5828068173847	4.14186654861539	uncharacterized LOC128214780
LOC128217802	NA	2.08637991664815e-38	3410.93269335925	13.4081432765582	4.76576611811319	uncharacterized LOC128217802
LOC128215461	NA	5.32947272853082e-38	11490.3199061704	13.3372282082702	5.76048625768342	uncharacterized LOC128215461
LOC128234178	NA	7.27008460723905e-38	15216.8065326756	13.3128970767846	6.00832780159283	platelet glycoprotein Ib alpha chain-like
LOC128230308	DNHD1	7.62860805320494e-38	1101.86707378682	13.3081600026835	5.21098402736859	dynein heavy chain domain-containing protein 1-like
LOC128204898	NA	1.52518279341621e-37	2788.82612111396	13.2540517239201	6.12710850688077	uncharacterized LOC128204898
LOC128211145	NA	1.0006880408321e-36	3995.72762048708	13.1099661042178	8.12698094278324	guanylate-binding protein 3-like
LOC128233216	IFI44	2.32017291599932e-36	1033.29137915731	13.0449516725022	4.47970100547886	interferon-induced protein 44-like
LOC128233851	SE1L3	3.4794178666131e-36	1936.90817730131	13.0129627411904	8.3047354110105	protein sel-1 homolog 3-like
LOC128228239	CC112	4.7075440667401e-36	1807.49491424594	12.9877493412156	4.85013085023805	coiled-coil domain-containing protein 112-like
LOC128208446	CP2J4	5.48452436528969e-36	10839.2433661106	12.975022045791	6.64432470224105	vitamin D 25-hydroxylase-like
LOC128213025	CAD23	1.37642063925159e-35	879.191612230691	12.9003259057801	5.28436299100029	cadherin-23-like
LOC128228546	TRIM3	4.48204846704863e-35	962.416918531777	12.8051967698766	3.88512488355269	tripartite motif-containing protein 3-like
LOC128237368	HGD	1.51558382989179e-34	2128.8176651711	12.7093257653159	7.21773688233392	homogentisate 1%2C2-dioxygenase-like
LOC128237225	NA	1.87968145969593e-34	10728.8656298237	12.6906498260869	5.3308592059894	uncharacterized LOC128237225
LOC128236492	NA	2.09354637925583e-34	8287.52112257857	12.681301711424	3.93293222925994	integumentary mucin C.1-like
LOC128208870	F149A	4.91013029341049e-34	1793.69252883367	12.6134166086683	8.19404559155199	protein FAM149B1-like
LOC128246756	MIB2	5.60259051182493e-34	4567.09082850645	12.6021264614434	3.86056602227911	E3 ubiquitin-protein ligase MIB2-like
LOC128211401	VWDE	1.11366928476844e-33	1376.29347659296	12.54607186046	7.58887102447011	uncharacterized LOC128211401
LOC128243349	FHOD3	3.15025836191717e-33	1504.78442880708	12.4617060509467	5.19673442480412	FH1/FH2 domain-containing protein 3-like
LOC128237562	BRE4	3.06112369224298e-32	870.142588014388	12.2773461814996	4.91930326618517	beta-1%2C4-N-acetylgalactosaminyltransferase bre-4-like
LOC128213652	ANR28	5.57465407404768e-32	1097.6694296251	12.2278926423139	7.06902913289343	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC128238353	NA	6.61077272527105e-32	2236.74211353339	12.2131923335358	6.39441742758719	tyrosine-protein phosphatase 10D-like
LOC128234420	SVEP1	9.73044177103119e-32	911.575211606233	12.1800450120222	3.85284968160753	sushi%2C von Willebrand factor type A%2C EGF and pentraxin domain-containing protein 1-like
LOC128239247	SATL1	1.09573801679364e-31	5561.05041810363	12.1695354017157	3.82604170495027	uncharacterized LOC128239247
LOC128227510	KN14I	2.02807672335401e-31	1577.16677037638	12.1183616432453	5.03096450098433	early endosome antigen 1-like
LOC128224368	TNNC	4.70358038974912e-31	1852.98546609306	12.0483998345958	3.21858634891282	troponin C-like
LOC128207129	PROS	9.6432057739338e-31	2723.5134752973	11.987462139788	9.0599670214929	prospero homeobox protein 1-like
LOC128227754	NA	1.12049518662015e-30	1110.33661415325	11.9742258639137	3.67324574367562	uncharacterized LOC128227754
LOC128210363	NA	6.15741364267515e-30	3883.75536588876	11.8304860321921	2.80100627084405	RUN and FYVE domain-containing protein 2-like
LOC128212214	NA	8.70507791383497e-30	1718.45207044342	11.8006052162267	4.17850918989627	uncharacterized LOC128212214
LOC128205598	NA	1.26532135567754e-29	989.747477954206	11.7675447227467	6.2178911688867	uncharacterized LOC128205598
LOC128207640	NA	1.8381102008579e-29	2959.61627531837	11.7352293693291	6.10585582228738	uncharacterized LOC128207640
LOC128216614	LHPL3	2.18614450512624e-29	910.88295173725	11.7197894235392	3.49127150753176	LHFPL tetraspan subfamily member 3 protein-like
LOC128234718	NA	3.38092790091444e-29	1333.06545393671	11.6812898086114	5.02098908771631	uncharacterized LOC128234718
LOC128216417	VEZA	3.67992235440729e-29	1871.74060639214	11.6733424186407	3.70020579376651	vezatin-like
LOC128229000	ATR12	5.88478081065436e-29	885.02802442176	11.6326069082099	6.05607331642317	uncharacterized LOC128229000
LOC128235032	CALM	8.88277583967143e-29	2138.47551327276	11.5952288613896	4.12223618996867	calmodulin-A-like
LOC128211862	CFAH	3.40505542545801e-28	3169.70742888815	11.4781763411392	9.27883527362707	uncharacterized LOC128211862
LOC128207741	CCDC9	9.24116912337152e-28	2006.01839799943	11.3893827125352	3.62338252371694	coiled-coil domain-containing protein 9-like
LOC128214377	NA	1.55577131771433e-27	2712.56984726199	11.3425035884474	3.68899782390869	uncharacterized LOC128214377
LOC128207944	CCDC9	2.12927376173615e-27	2738.37060870398	11.3143209757273	3.96241024185664	coiled-coil domain-containing protein 9-like
LOC128227139	PERC	6.98664324286139e-27	1753.66162759588	11.208050154611	8.42439473963681	chorion peroxidase-like
LOC128236734	NA	6.98664324286139e-27	1406.84757907524	11.2075599234223	6.61904280068651	tyrosine-protein phosphatase 10D-like
LOC128220230	NA	7.09723003261169e-27	3004.98453504866	11.2054910004438	5.61156551883849	uncharacterized LOC128220230
LOC128212204	LR2BP	7.65481423309683e-27	1642.05565605182	11.1981183741129	6.00418907276337	LRP2-binding protein-like
LOC128207927	XRN2	1.0405828056895e-26	10493.8709080701	11.170210915952	2.57784473229295	5'-3' exoribonuclease 2-like
LOC128230538	DRAM2	1.08918953432899e-26	1810.26990394802	11.1654895633931	3.83053557505991	DNA damage-regulated autophagy modulator protein 2-like
LOC128213606	PXDN	2.90296159417282e-26	14203.9413650042	11.0760603536312	4.81834582945648	peroxidasin homolog
LOC128205058	NA	5.09950585469111e-26	1455.55303044311	11.0244618000747	4.48833650919649	uncharacterized LOC128205058
LOC128207421	LR74A	5.09950585469111e-26	1392.68821594476	11.0241800025904	3.43400005097294	leucine-rich repeat-containing protein 74B-like
LOC128203098	NA	5.74498363947816e-26	1673.84114151252	11.012804953299	4.0629994667775	uncharacterized LOC128203098
LOC128217668	NA	1.00395927221808e-25	862.916810406935	10.9617681650321	7.13699443667833	uncharacterized LOC128217668
LOC128236743	PTPRB	1.11856676735163e-25	1542.37351367652	10.9513426616818	7.10052823582024	tyrosine-protein phosphatase 10D-like
LOC128207699	SMOC1	1.61884237722805e-25	4564.60841537402	10.9165411581012	3.73963931203955	SPARC-related modular calcium-binding protein 2-like
LOC128234832	MT12B	1.96935306902149e-25	601.70131868405	10.898090245332	4.2349499658425	monocarboxylate transporter 13-like
LOC128227628	DNAS1	2.44659252221454e-25	1008.602282527	10.877076290642	3.41471990506356	deoxyribonuclease-1-like
LOC128229908	CO6A5	2.66291045017176e-25	641.061292530057	10.8687300408118	4.37506370404338	collagen alpha-6(VI) chain-like
LOC128203568	SENP	2.73120319639878e-25	2700.72155768962	10.8658045790974	3.4930708341122	sentrin-specific protease-like
LOC128227654	CTRB1	6.41998287748299e-25	1442.94708938947	10.7838903795068	4.90158866416166	chymotrypsinogen A-like
LOC128228998	ATR12	1.03487808678226e-24	7870.24688991494	10.7387150342579	3.50884219402704	uncharacterized LOC128228998
LOC128205105	KLH11	1.63352027353806e-24	2854.95917141632	10.6949963547546	4.26559498888063	kelch-like protein 9
LOC128210573	PLCE1	1.71721666646674e-24	465.289150681408	10.6889472082732	4.49840445724807	1-phosphatidylinositol 4%2C5-bisphosphate phosphodiesterase epsilon-1-like
LOC128225085	NA	1.88603482587243e-24	7180.78559251867	10.6796745043709	2.21543188663293	uncharacterized LOC128225085
LOC128238466	NA	2.05267574318004e-24	4020.92360312495	10.6712432722919	2.60786641368335	uncharacterized LOC128238466
LOC128237138	NA	2.42543113532952e-24	1165.33403922432	10.6551635244592	8.15657220704356	uncharacterized LOC128237138
LOC128213938	APBP2	6.84572479936175e-24	528.805505899491	10.5570530281921	3.40572007238146	amyloid protein-binding protein 2-like
LOC128245622	NA	1.27068136240488e-23	1052.27331679924	10.4982559170091	6.09943563227594	uncharacterized LOC128245622
LOC128243848	PDCD6	1.31887478236905e-23	4051.46254525995	10.4941802718086	3.06333976568284	programmed cell death protein 6-like
